Domain,Num triplets,fold,Algorithm,ok,no_solution,timeout,not_applicable,goal_not_achieved,solver_error,validated_against_expert_plan,not_validated_against_expert_plan,problems_ok,problems_no_solution,problems_timeout,problems_solver_error,problems_not_applicable,problems_goal_not_achieved,problems_validated_against_expert_plan,problems_not_validated_against_expert_plan
satellite,7,0,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,7,1,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,7,2,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,7,3,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,7,4,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,8,0,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,8,1,rosame,14,0,0,0,0,6,0,0,"['pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl']",[],[],[],[],[],[],[]
satellite,8,2,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,8,3,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,8,4,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,9,0,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,9,1,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,9,2,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,9,3,rosame,0,0,0,0,0,20,0,0,[],[],[],[],[],[],[],[]
satellite,9,4,rosame,0,0,0,0,0,20,0,0,[],[],[],[],[],[],[],[]
satellite,10,0,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,10,1,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,10,2,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,10,3,rosame,0,0,0,0,0,20,0,0,[],[],[],[],[],[],[],[]
satellite,10,4,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,15,0,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,15,1,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,15,2,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,15,3,rosame,0,0,0,0,0,20,0,0,[],[],[],[],[],[],[],[]
satellite,15,4,rosame,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,1,0,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
satellite,1,1,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
