Algorithm,Domain,Num. Of Traces,Threshold,Epsilon,Fold,Unobserved_actions,precision_effect,precision_precondition,recall_effect,recall_precondition
rosame,depot,300,0.5,1.0,0,0,0.3,0.1,0.3,0.07
sam_with,depot,3000,0.5,1.0,1,0,0.8,0.68,0.67,0.44
sam_without,depot,300,0.5,1.0,1,0,0.5,0.5,1.0,0.63
rosame,depot,300,0.5,1.0,1,0,0.57,0.4,0.57,0.27
sam_with,depot,3000,0.5,1.0,2,0,0.87,0.63,0.77,0.39
sam_without,depot,300,0.5,1.0,2,0,0.5,0.5,1.0,0.63
rosame,depot,300,0.5,1.0,2,0,0.47,0.5,0.47,0.28
sam_with,depot,3000,0.5,1.0,3,0,0.69,0.45,0.67,0.42
sam_without,depot,300,0.5,1.0,3,0,0.5,0.5,1.0,0.63
rosame,depot,300,0.5,1.0,3,0,0.53,0.6,0.53,0.25
sam_with,depot,3000,0.5,1.0,4,0,0.69,0.7,0.67,0.45
sam_without,depot,300,0.5,1.0,4,0,0.5,0.5,1.0,0.63
rosame,depot,300,0.5,1.0,4,0,0.33,0.2,0.33,0.04
sam_with,depot,4000,0.1,0.2,0,0,1.0,0.97,0.8,1.0
sam_without,depot,400,0.1,0.2,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.1,0.2,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.2,1,0,1.0,0.97,0.93,1.0
sam_without,depot,400,0.1,0.2,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.1,0.2,1,0,0.95,1.0,1.0,0.96
sam_with,depot,4000,0.1,0.2,2,0,1.0,0.97,0.87,1.0
sam_without,depot,400,0.1,0.2,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.1,0.2,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.2,3,0,1.0,0.97,0.87,1.0
sam_without,depot,400,0.1,0.2,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.1,0.2,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.2,4,0,1.0,0.97,0.9,1.0
sam_without,depot,400,0.1,0.2,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.1,0.2,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.4,0,0,1.0,0.88,0.47,1.0
sam_without,depot,400,0.1,0.4,0,0,1.0,0.88,0.8,1.0
rosame,depot,400,0.1,0.4,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.4,1,0,1.0,0.81,0.5,1.0
sam_without,depot,400,0.1,0.4,1,0,1.0,0.81,0.8,1.0
rosame,depot,400,0.1,0.4,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.4,2,0,1.0,0.85,0.5,1.0
sam_without,depot,400,0.1,0.4,2,0,1.0,0.85,0.8,1.0
rosame,depot,400,0.1,0.4,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.4,3,0,1.0,0.85,0.43,1.0
sam_without,depot,400,0.1,0.4,3,0,1.0,0.85,0.67,1.0
rosame,depot,400,0.1,0.4,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.4,4,0,1.0,0.88,0.43,1.0
sam_without,depot,400,0.1,0.4,4,0,1.0,0.88,0.8,1.0
rosame,depot,400,0.1,0.4,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.6,0,1,1.0,0.61,0.4,1.0
sam_without,depot,400,0.1,0.6,0,1,1.0,0.61,0.6,1.0
rosame,depot,400,0.1,0.6,0,0,1.0,1.0,1.0,1.0
sam_with,depot,4000,0.1,0.6,1,1,1.0,0.61,0.37,1.0
sam_without,depot,400,0.1,0.6,1,1,1.0,0.61,0.6,1.0
rosame,depot,400,0.1,0.6,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.6,2,1,1.0,0.63,0.37,1.0
sam_without,depot,400,0.1,0.6,2,1,1.0,0.63,0.6,1.0
rosame,depot,400,0.1,0.6,2,0,0.97,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.6,3,1,1.0,0.55,0.3,1.0
sam_without,depot,400,0.1,0.6,3,1,1.0,0.55,0.47,1.0
rosame,depot,400,0.1,0.6,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.1,0.6,4,1,1.0,0.68,0.3,1.0
sam_without,depot,400,0.1,0.6,4,1,1.0,0.68,0.6,1.0
rosame,depot,400,0.1,0.6,4,0,0.95,0.97,1.0,0.9
sam_with,depot,4000,0.1,0.8,0,1,1.0,0.53,0.37,1.0
sam_without,depot,400,0.1,0.8,0,1,1.0,0.53,0.53,1.0
rosame,depot,400,0.1,0.8,0,0,0.77,0.85,0.77,0.64
sam_with,depot,4000,0.1,0.8,1,1,1.0,0.53,0.33,1.0
sam_without,depot,400,0.1,0.8,1,1,1.0,0.53,0.53,1.0
rosame,depot,400,0.1,0.8,1,0,0.97,1.0,0.97,0.78
sam_with,depot,4000,0.1,0.8,2,1,1.0,0.63,0.43,1.0
sam_without,depot,400,0.1,0.8,2,1,1.0,0.63,0.6,1.0
rosame,depot,400,0.1,0.8,2,0,0.97,1.0,0.97,0.79
sam_with,depot,4000,0.1,0.8,3,1,1.0,0.55,0.3,1.0
sam_without,depot,400,0.1,0.8,3,1,1.0,0.55,0.47,1.0
rosame,depot,400,0.1,0.8,3,0,0.83,0.93,0.83,0.69
sam_with,depot,4000,0.1,0.8,4,1,1.0,0.56,0.3,1.0
sam_without,depot,400,0.1,0.8,4,1,1.0,0.56,0.6,1.0
rosame,depot,400,0.1,0.8,4,0,0.83,0.9,0.83,0.63
sam_with,depot,4000,0.1,1.0,0,0,0.55,0.4,0.2,0.32
sam_without,depot,400,0.1,1.0,0,0,0.38,0.39,0.53,0.62
rosame,depot,400,0.1,1.0,0,0,0.43,0.1,0.43,0.07
sam_with,depot,4000,0.1,1.0,1,0,0.73,0.37,0.27,0.26
sam_without,depot,400,0.1,1.0,1,0,0.44,0.37,0.53,0.5
rosame,depot,400,0.1,1.0,1,0,0.43,0.5,0.43,0.24
sam_with,depot,4000,0.1,1.0,2,0,0.4,0.45,0.13,0.21
sam_without,depot,400,0.1,1.0,2,0,0.4,0.42,0.6,0.54
rosame,depot,400,0.1,1.0,2,0,0.53,0.67,0.53,0.25
sam_with,depot,4000,0.1,1.0,3,0,0.27,0.37,0.13,0.22
sam_without,depot,400,0.1,1.0,3,0,0.33,0.37,0.47,0.51
rosame,depot,400,0.1,1.0,3,0,0.4,0.2,0.4,0.04
sam_with,depot,4000,0.1,1.0,4,0,0.48,0.4,0.2,0.34
sam_without,depot,400,0.1,1.0,4,0,0.53,0.38,0.6,0.56
rosame,depot,400,0.1,1.0,4,0,0.6,0.6,0.6,0.26
sam_with,depot,4000,0.2,0.2,0,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.2,0.2,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.2,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.2,1,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.2,0.2,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.2,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.2,2,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.2,0.2,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.2,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.2,3,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.2,0.2,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.2,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.2,4,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.2,0.2,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.2,4,0,0.97,0.97,1.0,0.95
sam_with,depot,4000,0.2,0.4,0,0,1.0,0.97,0.8,1.0
sam_without,depot,400,0.2,0.4,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.4,0,0,0.97,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.4,1,0,1.0,0.97,0.93,1.0
sam_without,depot,400,0.2,0.4,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.4,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.4,2,0,1.0,0.97,0.87,1.0
sam_without,depot,400,0.2,0.4,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.4,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.4,3,0,1.0,0.97,0.87,1.0
sam_without,depot,400,0.2,0.4,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.4,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.4,4,0,1.0,0.97,0.9,1.0
sam_without,depot,400,0.2,0.4,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.4,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.6,0,0,1.0,0.97,0.67,1.0
sam_without,depot,400,0.2,0.6,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.6,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.6,1,0,1.0,0.97,0.7,1.0
sam_without,depot,400,0.2,0.6,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.6,1,0,1.0,0.97,1.0,0.87
sam_with,depot,4000,0.2,0.6,2,0,1.0,0.97,0.67,1.0
sam_without,depot,400,0.2,0.6,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.6,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.6,3,0,1.0,0.97,0.63,1.0
sam_without,depot,400,0.2,0.6,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.2,0.6,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.6,4,0,1.0,0.92,0.63,1.0
sam_without,depot,400,0.2,0.6,4,0,1.0,0.92,0.93,1.0
rosame,depot,400,0.2,0.6,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.2,0.8,0,0,1.0,0.88,0.47,1.0
sam_without,depot,400,0.2,0.8,0,0,1.0,0.88,0.8,1.0
rosame,depot,400,0.2,0.8,0,0,0.77,0.85,0.77,0.64
sam_with,depot,4000,0.2,0.8,1,0,1.0,0.81,0.5,1.0
sam_without,depot,400,0.2,0.8,1,0,1.0,0.81,0.8,1.0
rosame,depot,400,0.2,0.8,1,0,0.97,1.0,0.97,0.78
sam_with,depot,4000,0.2,0.8,2,0,1.0,0.85,0.5,1.0
sam_without,depot,400,0.2,0.8,2,0,1.0,0.85,0.8,1.0
rosame,depot,400,0.2,0.8,2,0,0.89,1.0,0.97,0.74
sam_with,depot,4000,0.2,0.8,3,0,1.0,0.85,0.43,1.0
sam_without,depot,400,0.2,0.8,3,0,1.0,0.85,0.67,1.0
rosame,depot,400,0.2,0.8,3,0,0.83,0.93,0.83,0.69
sam_with,depot,4000,0.2,0.8,4,0,1.0,0.88,0.43,1.0
sam_without,depot,400,0.2,0.8,4,0,1.0,0.88,0.8,1.0
rosame,depot,400,0.2,0.8,4,0,0.83,0.9,0.83,0.63
sam_with,depot,4000,0.2,1.0,0,0,0.58,0.3,0.23,0.12
sam_without,depot,400,0.2,1.0,0,0,0.34,0.42,0.6,0.45
rosame,depot,400,0.2,1.0,0,0,0.33,0.1,0.33,0.07
sam_with,depot,4000,0.2,1.0,1,0,0.6,0.13,0.27,0.1
sam_without,depot,400,0.2,1.0,1,0,0.38,0.35,0.6,0.39
rosame,depot,400,0.2,1.0,1,0,0.43,0.5,0.43,0.24
sam_with,depot,4000,0.2,1.0,2,0,0.3,0.2,0.13,0.05
sam_without,depot,400,0.2,1.0,2,0,0.34,0.37,0.6,0.39
rosame,depot,400,0.2,1.0,2,0,0.53,0.67,0.53,0.21
sam_with,depot,4000,0.2,1.0,3,0,0.35,0.07,0.17,0.07
sam_without,depot,400,0.2,1.0,3,0,0.28,0.29,0.47,0.35
rosame,depot,400,0.2,1.0,3,0,0.37,0.2,0.4,0.04
sam_with,depot,4000,0.2,1.0,4,0,0.6,0.33,0.23,0.18
sam_without,depot,400,0.2,1.0,4,0,0.42,0.42,0.6,0.4
rosame,depot,400,0.2,1.0,4,0,0.6,0.6,0.6,0.26
sam_with,depot,4000,0.3,0.2,0,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.3,0.2,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.2,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.2,1,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.3,0.2,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.2,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.2,2,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.3,0.2,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.2,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.2,3,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.3,0.2,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.2,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.2,4,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.3,0.2,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.2,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.4,0,0,1.0,0.97,0.9,1.0
sam_without,depot,400,0.3,0.4,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.4,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.4,1,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.3,0.4,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.4,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.4,2,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.3,0.4,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.4,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.4,3,0,1.0,0.97,0.9,1.0
sam_without,depot,400,0.3,0.4,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.4,3,0,0.97,1.0,1.0,1.0
sam_with,depot,4000,0.3,0.4,4,0,1.0,0.97,0.93,1.0
sam_without,depot,400,0.3,0.4,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.4,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.6,0,0,1.0,0.97,0.8,1.0
sam_without,depot,400,0.3,0.6,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.6,0,0,0.95,1.0,1.0,0.96
sam_with,depot,4000,0.3,0.6,1,0,1.0,0.97,0.93,1.0
sam_without,depot,400,0.3,0.6,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.6,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.6,2,0,1.0,0.97,0.87,1.0
sam_without,depot,400,0.3,0.6,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.6,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.6,3,0,1.0,0.97,0.87,1.0
sam_without,depot,400,0.3,0.6,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.6,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.6,4,0,1.0,0.97,0.9,1.0
sam_without,depot,400,0.3,0.6,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.3,0.6,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.3,0.8,0,0,0.93,0.8,0.57,0.44
sam_without,depot,400,0.3,0.8,0,0,0.56,0.62,1.0,0.86
rosame,depot,400,0.3,0.8,0,0,0.74,0.78,0.77,0.59
sam_with,depot,4000,0.3,0.8,1,0,0.93,0.8,0.53,0.36
sam_without,depot,400,0.3,0.8,1,0,0.62,0.66,1.0,0.74
rosame,depot,400,0.3,0.8,1,0,0.97,1.0,0.97,0.74
sam_with,depot,4000,0.3,0.8,2,0,0.93,0.6,0.53,0.26
sam_without,depot,400,0.3,0.8,2,0,0.56,0.6,1.0,0.74
rosame,depot,400,0.3,0.8,2,0,0.94,1.0,0.97,0.79
sam_with,depot,4000,0.3,0.8,3,0,1.0,0.6,0.63,0.27
sam_without,depot,400,0.3,0.8,3,0,0.56,0.58,1.0,0.69
rosame,depot,400,0.3,0.8,3,0,0.83,0.93,0.83,0.69
sam_with,depot,4000,0.3,0.8,4,0,1.0,0.73,0.63,0.36
sam_without,depot,400,0.3,0.8,4,0,0.67,0.58,0.93,0.69
rosame,depot,400,0.3,0.8,4,0,0.83,0.9,0.83,0.59
sam_with,depot,4000,0.3,1.0,0,0,0.35,0.0,0.23,0.0
sam_without,depot,400,0.3,1.0,0,0,0.44,0.45,0.8,0.54
rosame,depot,400,0.3,1.0,0,0,0.43,0.1,0.43,0.07
sam_with,depot,4000,0.3,1.0,1,0,0.6,0.3,0.3,0.15
sam_without,depot,400,0.3,1.0,1,0,0.48,0.52,0.8,0.59
rosame,depot,400,0.3,1.0,1,0,0.43,0.5,0.43,0.24
sam_with,depot,4000,0.3,1.0,2,0,0.4,0.2,0.23,0.05
sam_without,depot,400,0.3,1.0,2,0,0.44,0.45,0.8,0.54
rosame,depot,400,0.3,1.0,2,0,0.53,0.67,0.53,0.25
sam_with,depot,4000,0.3,1.0,3,0,0.31,0.0,0.23,0.0
sam_without,depot,400,0.3,1.0,3,0,0.44,0.45,0.8,0.54
rosame,depot,400,0.3,1.0,3,0,0.4,0.2,0.4,0.04
sam_with,depot,4000,0.3,1.0,4,0,0.48,0.0,0.23,0.0
sam_without,depot,400,0.3,1.0,4,0,0.44,0.45,0.8,0.54
rosame,depot,400,0.3,1.0,4,0,0.5,0.6,0.5,0.26
sam_with,depot,4000,0.4,0.2,0,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.2,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.2,0,0,0.97,0.97,1.0,0.95
sam_with,depot,4000,0.4,0.2,1,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.2,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.2,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.2,2,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.2,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.2,2,0,0.9,1.0,1.0,0.91
sam_with,depot,4000,0.4,0.2,3,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.2,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.2,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.2,4,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.2,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.2,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.4,0,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.4,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.4,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.4,1,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.4,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.4,1,0,0.97,0.97,1.0,0.95
sam_with,depot,4000,0.4,0.4,2,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.4,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.4,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.4,3,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.4,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.4,3,0,0.97,0.94,1.0,1.0
sam_with,depot,4000,0.4,0.4,4,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.4,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.4,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.6,0,0,1.0,0.97,0.87,1.0
sam_without,depot,400,0.4,0.6,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.6,0,0,0.97,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.6,1,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.6,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.6,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.6,2,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.4,0.6,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.6,2,0,0.97,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.6,3,0,1.0,0.97,0.9,1.0
sam_without,depot,400,0.4,0.6,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.6,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.6,4,0,1.0,0.97,0.93,1.0
sam_without,depot,400,0.4,0.6,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.4,0.6,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.4,0.8,0,0,0.69,0.67,0.6,0.48
sam_without,depot,400,0.4,0.8,0,0,0.5,0.55,1.0,0.74
rosame,depot,400,0.4,0.8,0,0,0.72,0.83,0.77,0.59
sam_with,depot,4000,0.4,0.8,1,0,0.96,1.0,0.9,0.6
sam_without,depot,400,0.4,0.8,1,0,0.54,0.55,1.0,0.68
rosame,depot,400,0.4,0.8,1,0,0.97,1.0,0.97,0.84
sam_with,depot,4000,0.4,0.8,2,0,0.97,0.8,0.83,0.52
sam_without,depot,400,0.4,0.8,2,0,0.5,0.52,1.0,0.68
rosame,depot,400,0.4,0.8,2,0,0.97,1.0,0.97,0.79
sam_with,depot,4000,0.4,0.8,3,0,0.82,0.93,0.7,0.47
sam_without,depot,400,0.4,0.8,3,0,0.5,0.53,1.0,0.69
rosame,depot,400,0.4,0.8,3,0,0.83,0.93,0.83,0.64
sam_with,depot,4000,0.4,0.8,4,0,0.83,0.93,0.77,0.56
sam_without,depot,400,0.4,0.8,4,0,0.57,0.57,1.0,0.69
rosame,depot,400,0.4,0.8,4,0,0.83,0.9,0.83,0.63
sam_with,depot,4000,0.4,1.0,0,0,0.25,0.07,0.2,0.05
sam_without,depot,400,0.4,1.0,0,0,0.5,0.5,1.0,0.63
rosame,depot,400,0.4,1.0,0,0,0.43,0.1,0.43,0.07
sam_with,depot,4000,0.4,1.0,1,0,0.68,0.53,0.37,0.24
sam_without,depot,400,0.4,1.0,1,0,0.54,0.55,1.0,0.68
rosame,depot,400,0.4,1.0,1,0,0.43,0.5,0.43,0.24
sam_with,depot,4000,0.4,1.0,2,0,0.45,0.4,0.3,0.09
sam_without,depot,400,0.4,1.0,2,0,0.5,0.5,1.0,0.63
rosame,depot,400,0.4,1.0,2,0,0.53,0.6,0.53,0.2
sam_with,depot,4000,0.4,1.0,3,0,0.38,0.0,0.23,0.0
sam_without,depot,400,0.4,1.0,3,0,0.5,0.5,1.0,0.63
rosame,depot,400,0.4,1.0,3,0,0.4,0.2,0.4,0.04
sam_with,depot,4000,0.4,1.0,4,0,0.5,0.6,0.43,0.21
sam_without,depot,400,0.4,1.0,4,0,0.48,0.5,0.93,0.63
rosame,depot,400,0.4,1.0,4,0,0.5,0.6,0.5,0.26
sam_with,depot,4000,0.5,0.2,0,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.2,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.2,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.2,1,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.2,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.2,1,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.2,2,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.2,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.2,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.2,3,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.2,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.2,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.2,4,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.2,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.2,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.4,0,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.4,0,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.4,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.4,1,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.4,1,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.4,1,0,0.95,0.97,1.0,0.9
sam_with,depot,4000,0.5,0.4,2,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.4,2,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.4,2,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.4,3,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.4,3,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.4,3,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.4,4,0,1.0,0.97,1.0,1.0
sam_without,depot,400,0.5,0.4,4,0,1.0,0.97,1.0,1.0
rosame,depot,400,0.5,0.4,4,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.6,0,0,1.0,1.0,1.0,0.74
sam_without,depot,400,0.5,0.6,0,0,0.5,0.55,1.0,0.74
rosame,depot,400,0.5,0.6,0,0,1.0,0.97,1.0,1.0
sam_with,depot,4000,0.5,0.6,1,0,1.0,1.0,1.0,0.68
sam_without,depot,400,0.5,0.6,1,0,0.54,0.55,1.0,0.68
